,id,published,title,reference,year_month,year,month,clean_text,sentiment,polarity,subjectivity
1670,16845630,2006-08-15,Persistent symptomless human metapneumovirus infection in hematopoietic stem cell transplant recipients.,https://pubmed.ncbi.nlm.nih.gov/16845630,2006-08,2006,8,persistent symptomless human metapneumovirus infection hematopoietic stem cell transplant recipient,neutral,0.0,0.1
1671,16789025,2006-08-07,Detection of antibodies against human metapneumovirus by Western blot using recombinant nucleocapsid and matrix proteins.,https://pubmed.ncbi.nlm.nih.gov/16789025,2006-08,2006,8,detection antibody human metapneumovirus western blot recombinant nucleocapsid matrix protein,neutral,0.0,0.05
1672,16388686,2006-08-07,Surveillance of respiratory virus infections in adult hospital admissions using rapid methods.,https://pubmed.ncbi.nlm.nih.gov/16388686,2006-08,2006,8,surveillance respiratory virus infection adult hospital admission rapid method,positive,0.1,0.3
1673,16953076,2006-08-07,Drop of egg production in chickens by experimental infection with an avian metapneumovirus strain PLE8T1 derived from swollen head syndrome and the application to evaluate vaccine.,https://pubmed.ncbi.nlm.nih.gov/16953076,2006-08,2006,8,drop egg production chicken experimental infection avian metapneumovirus strain derived swollen head syndrome application evaluate vaccine,negative,-0.25,0.675
1674,16965711,2006-08-07,"Human metapneumovirus, Australia, 2001-2004.",https://pubmed.ncbi.nlm.nih.gov/16965711,2006-08,2006,8,human metapneumovirus australia,neutral,0.0,0.1
1675,16891486,2006-08-07,Role of metapneumovirus in viral respiratory infections in young children.,https://pubmed.ncbi.nlm.nih.gov/16891486,2006-08,2006,8,role metapneumovirus viral respiratory infection young child,positive,0.1,0.4
1676,16873237,2006-08-07,Isolation and characterization of monoclonal antibodies which neutralize human metapneumovirus in vitro and in vivo.,https://pubmed.ncbi.nlm.nih.gov/16873237,2006-08,2006,8,isolation characterization monoclonal antibody neutralize human metapneumovirus vitro vivo,neutral,0.0,0.1
1677,16825353,2006-07-07,Comparison of real-time PCR assays with fluorescent-antibody assays for diagnosis of respiratory virus infections in children.,https://pubmed.ncbi.nlm.nih.gov/16825353,2006-07,2006,7,comparison pcr assay assay diagnosis respiratory virus infection child,neutral,0.0,0.0
1678,16847085,2006-07-07,Epidemiology of human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16847085,2006-07,2006,7,epidemiology human metapneumovirus,neutral,0.0,0.1
1679,16607540,2006-07-07,Human metapneumovirus infections cause similar symptoms and clinical severity as respiratory syncytial virus infections.,https://pubmed.ncbi.nlm.nih.gov/16607540,2006-07,2006,7,human metapneumovirus infection cause similar symptom severity respiratory syncytial virus infection,neutral,0.0,0.25
1680,16427144,2006-07-07,Association of human metapneumovirus with acute otitis media.,https://pubmed.ncbi.nlm.nih.gov/16427144,2006-07,2006,7,association human metapneumovirus acute otitis medium,positive,0.3,0.5
1681,16703506,2006-06-15,Human metapneumovirus infection induces long-term pulmonary inflammation associated with airway obstruction and hyperresponsiveness in mice.,https://pubmed.ncbi.nlm.nih.gov/16703506,2006-06,2006,6,human metapneumovirus infection induces pulmonary inflammation airway obstruction hyperresponsiveness mouse,neutral,0.0,0.1
1682,16703505,2006-06-15,Genetic diversity of human metapneumovirus over 4 consecutive years in Australia.,https://pubmed.ncbi.nlm.nih.gov/16703505,2006-06,2006,6,genetic diversity human metapneumovirus consecutive year australia,neutral,0.0,0.1
1683,16705567,2006-06-15,Differences in clinical severity between genotype A and genotype B human metapneumovirus infection in children.,https://pubmed.ncbi.nlm.nih.gov/16705567,2006-06,2006,6,difference severity genotype genotype b human metapneumovirus infection child,neutral,0.0,0.1
1684,16863071,2006-06-07,"Seroprevalence of avian influenza virus, infectious bronchitis virus, reovirus, avian pneumovirus, infectious laryngotracheitis virus, and avian leukosis virus in Nigerian poultry.",https://pubmed.ncbi.nlm.nih.gov/16863071,2006-06,2006,6,seroprevalence avian influenza virus infectious bronchitis virus reovirus avian pneumovirus infectious laryngotracheitis virus avian leukosis virus nigerian poultry,neutral,0.0,0.0
1685,16863083,2006-06-07,Survival of two avian respiratory viruses on porous and nonporous surfaces.,https://pubmed.ncbi.nlm.nih.gov/16863083,2006-06,2006,6,survival two avian respiratory virus porous nonporous surface,neutral,0.0,0.0
1686,16753615,2006-06-07,Comparison of the efficacy of four antimicrobial treatment schemes against experimental Ornithobacterium rhinotracheale infection in turkey poults pre-infected with avian pneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16753615,2006-06,2006,6,comparison efficacy four antimicrobial treatment scheme experimental ornithobacterium rhinotracheale infection turkey poults avian pneumovirus,positive,0.1,0.4
1687,16757646,2006-06-07,Human metapneumovirus infection in a hematopoietic stem cell transplant recipient with relapsed multiple myeloma and rapidly progressing lung cancer.,https://pubmed.ncbi.nlm.nih.gov/16757646,2006-06,2006,6,human metapneumovirus infection hematopoietic stem cell transplant recipient relapsed multiple myeloma rapidly progressing lung cancer,neutral,0.0,0.05
1688,16731918,2006-06-07,Recovery of avian metapneumovirus subgroup C from cDNA: cross-recognition of avian and human metapneumovirus support proteins.,https://pubmed.ncbi.nlm.nih.gov/16731918,2006-06,2006,6,recovery avian metapneumovirus subgroup c cdna avian human metapneumovirus support protein,neutral,0.0,0.1
1689,16731919,2006-06-07,Modification of the trypsin-dependent cleavage activation site of the human metapneumovirus fusion protein to be trypsin independent does not increase replication or spread in rodents or nonhuman primates.,https://pubmed.ncbi.nlm.nih.gov/16731919,2006-06,2006,6,modification cleavage activation site human metapneumovirus fusion protein trypsin independent increase replication spread rodent nonhuman primate,neutral,0.0,0.1125
1690,16652283,2006-06-01,The impact of infection with human metapneumovirus and other respiratory viruses in young infants and children at high risk for severe pulmonary disease.,https://pubmed.ncbi.nlm.nih.gov/16652283,2006-06,2006,6,impact infection human metapneumovirus respiratory virus young infant child high risk severe pulmonary disease,positive,0.08666666666666667,0.3466666666666667
1691,16700580,2006-05-23,Interactions of hydrophobically modified polyvinylamine with pluronic triblock copolymer micelles.,https://pubmed.ncbi.nlm.nih.gov/16700580,2006-05,2006,5,interaction hydrophobically modified polyvinylamine pluronic triblock copolymer micelle,neutral,0.0,0.0
1692,16670291,2006-05-15,Human metapneumovirus elicits weak IFN-gamma memory responses compared with respiratory syncytial virus.,https://pubmed.ncbi.nlm.nih.gov/16670291,2006-05,2006,5,human metapneumovirus elicits weak memory response compared respiratory syncytial virus,negative,-0.1875,0.3625
1693,16862327,2006-05-07,"Respiratory viruses in children younger than five years old with acute respiratory disease from 2001 to 2004 in Uberlândia, MG, Brazil.",https://pubmed.ncbi.nlm.nih.gov/16862327,2006-05,2006,5,respiratory virus child younger five year old acute respiratory disease uberlândia mg brazil,positive,0.2333333333333333,0.3666666666666667
1694,16555281,2006-05-07,Genetic heterogeneity of G and F protein genes from Argentinean human metapneumovirus strains.,https://pubmed.ncbi.nlm.nih.gov/16555281,2006-05,2006,5,genetic heterogeneity g f protein gene argentinean human metapneumovirus strain,neutral,0.0,0.1
1695,16555283,2006-05-07,Enhanced identification of viral and atypical bacterial pathogens in lower respiratory tract samples with nucleic acid amplification tests.,https://pubmed.ncbi.nlm.nih.gov/16555283,2006-05,2006,5,enhanced identification viral atypical bacterial pathogen lower respiratory tract sample nucleic acid amplification test,neutral,0.0,0.2
1696,16586360,2006-05-01,Pneumococcal coinfection with human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16586360,2006-05,2006,5,pneumococcal coinfection human metapneumovirus,neutral,0.0,0.1
1697,16183133,2006-04-07,Human metapneumovirus in infants and young children in Thailand with lower respiratory tract infections; molecular characteristics and clinical presentations.,https://pubmed.ncbi.nlm.nih.gov/16183133,2006-04,2006,4,human metapneumovirus infant young child thailand lower respiratory tract infection molecular characteristic presentation,positive,0.011111111111111113,0.3222222222222222
1698,16567983,2006-04-07,"Comparison of human metapneumovirus, respiratory syncytial virus and influenza A virus lower respiratory tract infections in hospitalized young children.",https://pubmed.ncbi.nlm.nih.gov/16567983,2006-04,2006,4,comparison human metapneumovirus respiratory syncytial virus influenza virus lower respiratory tract infection hospitalized young child,positive,0.05,0.25
1699,16567989,2006-04-07,Human metapneumovirus infection in young children hospitalized with respiratory tract disease.,https://pubmed.ncbi.nlm.nih.gov/16567989,2006-04,2006,4,human metapneumovirus infection young child hospitalized respiratory tract disease,positive,0.05,0.25
1700,16595303,2006-04-07,Attempts to improve on a challenge model for subtype C avian pneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16595303,2006-04,2006,4,attempt improve challenge model subtype c avian pneumovirus,neutral,0.0,0.0
1701,16597880,2006-04-07,Characterization of human metapneumovirus infections in Israel.,https://pubmed.ncbi.nlm.nih.gov/16597880,2006-04,2006,4,characterization human metapneumovirus infection israel,neutral,0.0,0.1
1702,16514342,2006-04-07,Respiratory viral threats.,https://pubmed.ncbi.nlm.nih.gov/16514342,2006-04,2006,4,respiratory viral threat,neutral,0.0,0.0
1703,16524405,2006-04-07,Human metapneumovirus in paediatric patients.,https://pubmed.ncbi.nlm.nih.gov/16524405,2006-04,2006,4,human metapneumovirus paediatric,neutral,0.0,0.1
1704,16399780,2006-04-07,Human metapneumovirus infections in hospitalised infants in Spain.,https://pubmed.ncbi.nlm.nih.gov/16399780,2006-04,2006,4,human metapneumovirus infection hospitalised infant spain,neutral,0.0,0.1
1705,16630317,2006-04-07,Clinical course of hospitalised children infected with human metapneumovirus and respiratory syncytial virus.,https://pubmed.ncbi.nlm.nih.gov/16630317,2006-04,2006,4,course hospitalised child infected human metapneumovirus respiratory syncytial virus,neutral,0.0,0.1
1706,16460998,2006-04-07,"Seasonal distribution and phylogenetic analysis of human metapneumovirus among children in Osaka City, Japan.",https://pubmed.ncbi.nlm.nih.gov/16460998,2006-04,2006,4,seasonal distribution phylogenetic human metapneumovirus among child osaka city japan,neutral,0.0,0.1
1707,16406692,2006-04-07,Association of respiratory picornaviruses with acute bronchiolitis in French infants.,https://pubmed.ncbi.nlm.nih.gov/16406692,2006-04,2006,4,association respiratory picornavirus acute bronchiolitis french infant,positive,0.3,0.45
1708,16194579,2006-03-07,Comparison of avian cell substrates for propagating subtype C avian metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16194579,2006-03,2006,3,comparison avian cell substrate propagating subtype c avian metapneumovirus,neutral,0.0,0.0
1709,16284360,2006-03-07,Differential response of dendritic cells to human metapneumovirus and respiratory syncytial virus.,https://pubmed.ncbi.nlm.nih.gov/16284360,2006-03,2006,3,differential response dendritic cell human metapneumovirus respiratory syncytial virus,neutral,0.0,0.1
1710,16534565,2006-03-07,Human metapneumovirus in adults: a short case series.,https://pubmed.ncbi.nlm.nih.gov/16534565,2006-03,2006,3,human metapneumovirus adult short series,positive,0.03333333333333333,0.2333333333333333
1711,16520475,2006-03-07,Brief communication: fatal human metapneumovirus infection in stem-cell transplant recipients.,https://pubmed.ncbi.nlm.nih.gov/16520475,2006-03,2006,3,brief communication fatal human metapneumovirus infection transplant recipient,neutral,0.0,0.21666666666666667
1712,16419110,2006-03-07,Impact of human metapneumovirus and human cytomegalovirus versus other respiratory viruses on the lower respiratory tract infections of lung transplant recipients.,https://pubmed.ncbi.nlm.nih.gov/16419110,2006-03,2006,3,impact human metapneumovirus human cytomegalovirus versus respiratory virus lower respiratory tract infection lung transplant recipient,neutral,0.0,0.1
1713,16300813,2006-02-20,"Individual contributions of the human metapneumovirus F, G, and SH surface glycoproteins to the induction of neutralizing antibodies and protective immunity.",https://pubmed.ncbi.nlm.nih.gov/16300813,2006-02,2006,2,individual contribution human metapneumovirus f g sh surface glycoprotein induction neutralizing antibody protective immunity,neutral,0.0,0.25
1714,16421796,2006-02-15,Viral pneumonia in older adults.,https://pubmed.ncbi.nlm.nih.gov/16421796,2006-02,2006,2,viral pneumonia older adult,positive,0.13333333333333333,0.31666666666666665
1715,16494771,2006-02-07,"Human metapneumovirus, Peru.",https://pubmed.ncbi.nlm.nih.gov/16494771,2006-02,2006,2,human metapneumovirus peru,neutral,0.0,0.1
1716,16525740,2006-02-07,European and American subgroup C isolates of avian metapneumovirus belong to different genetic lineages.,https://pubmed.ncbi.nlm.nih.gov/16525740,2006-02,2006,2,european american subgroup c isolates avian metapneumovirus belong different genetic lineage,neutral,0.0,0.19999999999999998
1717,16436743,2006-02-07,Effect of ribavirin and glucocorticoid treatment in a mouse model of human metapneumovirus infection.,https://pubmed.ncbi.nlm.nih.gov/16436743,2006-02,2006,2,effect ribavirin glucocorticoid treatment mouse model human metapneumovirus infection,neutral,0.0,0.1
1718,16439559,2006-02-07,Cytotoxic T-lymphocyte epitope vaccination protects against human metapneumovirus infection and disease in mice.,https://pubmed.ncbi.nlm.nih.gov/16439559,2006-02,2006,2,cytotoxic epitope vaccination protects human metapneumovirus infection disease mouse,neutral,0.0,0.1
1719,16388487,2006-02-01,Genetic variability of human metapneumovirus infection: evidence of a shift in viral genotype without a change in illness.,https://pubmed.ncbi.nlm.nih.gov/16388487,2006-02,2006,2,genetic variability human metapneumovirus infection evidence shift viral genotype without change illness,neutral,0.0,0.1
1720,16388486,2006-02-01,The role of human metapneumovirus in upper respiratory tract infections in children: a 20-year experience.,https://pubmed.ncbi.nlm.nih.gov/16388486,2006-02,2006,2,role human metapneumovirus upper respiratory tract infection child experience,neutral,0.0,0.05
1721,16326044,2006-01-10,Pathogenic interactions between Chlamydophila psittaci and avian pneumovirus infections in turkeys.,https://pubmed.ncbi.nlm.nih.gov/16326044,2006-01,2006,1,pathogenic interaction chlamydophila psittaci avian pneumovirus infection turkey,neutral,0.0,0.0
1722,16310899,2006-01-09,"Rates of hospitalisation for influenza, respiratory syncytial virus and human metapneumovirus among infants and young children.",https://pubmed.ncbi.nlm.nih.gov/16310899,2006-01,2006,1,rate hospitalisation influenza respiratory syncytial virus human metapneumovirus among infant young child,positive,0.05,0.25
1723,16182587,2006-01-07,Perspective on the host response to human metapneumovirus infection: what can we learn from respiratory syncytial virus infections?,https://pubmed.ncbi.nlm.nih.gov/16182587,2006-01,2006,1,perspective host response human metapneumovirus infection learn respiratory syncytial virus infection,neutral,0.0,0.1
1724,18389721,2006-01-07,The viral bronchiolites diagnosis in children by PCR multiplex.,https://pubmed.ncbi.nlm.nih.gov/18389721,2006-01,2006,1,viral bronchiolites diagnosis child pcr multiplex,neutral,0.0,0.0
1725,16310868,2006-01-07,Avian metapneumovirus phosphoprotein targeted RNA interference silences the expression of viral proteins and inhibits virus replication.,https://pubmed.ncbi.nlm.nih.gov/16310868,2006-01,2006,1,avian metapneumovirus phosphoprotein targeted rna interference silence expression viral protein inhibits virus replication,neutral,0.0,0.0
1726,16494734,2006-01-07,Novel human metapneumovirus sublineage.,https://pubmed.ncbi.nlm.nih.gov/16494734,2006-01,2006,1,novel human metapneumovirus sublineage,neutral,0.0,0.1
1727,16709547,2006-01-07,Human metapneumovirus as a causative agent of lower respiratory tract infection in four patients: the first report of human metapneumovirus infection confirmed by RNA sequences in Taiwan.,https://pubmed.ncbi.nlm.nih.gov/16709547,2006-01,2006,1,human metapneumovirus causative agent lower respiratory tract infection four first report human metapneumovirus infection confirmed rna sequence taiwan,positive,0.1625,0.3833333333333333
1728,15919236,2006-01-07,Detection of respiratory syncytial virus and human metapneumovirus by reverse transcription polymerase chain reaction in adults with and without respiratory illness.,https://pubmed.ncbi.nlm.nih.gov/15919236,2006-01,2006,1,detection respiratory syncytial virus human metapneumovirus reverse transcription polymerase chain reaction adult without respiratory illness,positive,0.05,0.2
1729,16548335,2006-01-07,Duration of immunity engendered by a single dose of a cold-adapted strain of Avian pneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16548335,2006-01,2006,1,duration immunity engendered single dose strain avian pneumovirus,negative,-0.07142857142857142,0.21428571428571427
1730,17152212,2006-01-07,[Human Metapneumovirus (hMPV) associated to severe bronchial asthmatic crisis].,https://pubmed.ncbi.nlm.nih.gov/17152212,2006-01,2006,1,human metapneumovirus hmpv severe bronchial asthmatic crisis,neutral,0.0,0.1
1731,16023411,2006-01-07,Detection and pathogenicity of human metapneumovirus respiratory infection in pediatric Italian patients during a winter--spring season.,https://pubmed.ncbi.nlm.nih.gov/16023411,2006-01,2006,1,detection pathogenicity human metapneumovirus respiratory infection pediatric italian winter spring season,neutral,0.0,0.05
1732,16808545,2006-01-07,Antimicrobial therapy in childhood asthma and wheezing.,https://pubmed.ncbi.nlm.nih.gov/16808545,2006-01,2006,1,antimicrobial therapy childhood asthma wheezing,neutral,0.0,0.0
1733,16371156,2005-12-21,Relevance of human metapneumovirus in exacerbations of COPD.,https://pubmed.ncbi.nlm.nih.gov/16371156,2005-12,2005,12,relevance human metapneumovirus exacerbation copd,neutral,0.0,0.1
1734,16112741,2005-12-15,Protection by recombinant viral proteins against a respiratory challenge with virulent avian metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/16112741,2005-12,2005,12,protection recombinant viral protein respiratory challenge virulent avian metapneumovirus,neutral,0.0,0.0
1735,16282501,2005-12-07,Human metapneumovirus induces a profile of lung cytokines distinct from that of respiratory syncytial virus.,https://pubmed.ncbi.nlm.nih.gov/16282501,2005-12,2005,12,human metapneumovirus induces profile lung cytokine distinct respiratory syncytial virus,positive,0.15,0.2
1736,16298980,2005-12-07,Mutational analysis of the avian pneumovirus conserved transcriptional gene start sequence identifying critical residues.,https://pubmed.ncbi.nlm.nih.gov/16298980,2005-12,2005,12,mutational avian pneumovirus conserved transcriptional gene start sequence identifying critical residue,neutral,0.0,0.8
1737,16305617,2005-12-07,Emerging viral infections after hematopoietic cell transplantation.,https://pubmed.ncbi.nlm.nih.gov/16305617,2005-12,2005,12,emerging viral infection hematopoietic cell transplantation,neutral,0.0,0.0
1738,16306583,2005-12-07,Chimeric recombinant human metapneumoviruses with the nucleoprotein or phosphoprotein open reading frame replaced by that of avian metapneumovirus exhibit improved growth in vitro and attenuation in vivo.,https://pubmed.ncbi.nlm.nih.gov/16306583,2005-12,2005,12,chimeric recombinant human metapneumoviruses nucleoprotein phosphoprotein open reading frame replaced avian metapneumovirus exhibit improved growth vitro attenuation vivo,neutral,0.0,0.3
1739,16047356,2005-12-07,Few but severe viral infections in children with cancer: a prospective RT-PCR and PCR-based 12-month study.,https://pubmed.ncbi.nlm.nih.gov/16047356,2005-12,2005,12,severe viral infection child cancer prospective,neutral,0.0,0.0
1740,16371878,2005-12-07,Human metapneumovirus-associated lower respiratory tract infections in korean infants and young children.,https://pubmed.ncbi.nlm.nih.gov/16371878,2005-12,2005,12,human lower respiratory tract infection korean infant young child,positive,0.05,0.25
1741,16404993,2005-12-07,Emergence of a virulent type C avian metapneumovirus in turkeys in Minnesota.,https://pubmed.ncbi.nlm.nih.gov/16404993,2005-12,2005,12,emergence virulent type c avian metapneumovirus turkey minnesota,neutral,0.0,0.0
1742,16412351,2005-12-07,[Seroprevalence of antibody against human metapneumovirus in Beijing].,https://pubmed.ncbi.nlm.nih.gov/16412351,2005-12,2005,12,seroprevalence antibody human metapneumovirus beijing,neutral,0.0,0.1
1743,16282483,2005-12-07,A wild goose metapneumovirus containing a large attachment glycoprotein is avirulent but immunoprotective in domestic turkeys.,https://pubmed.ncbi.nlm.nih.gov/16282483,2005-12,2005,12,wild goose metapneumovirus containing large attachment glycoprotein avirulent immunoprotective domestic turkey,positive,0.10476190476190476,0.3095238095238095
1744,16297797,2005-11-07,Human metapneumovirus infection in lung transplant recipients: clinical presentation and epidemiology.,https://pubmed.ncbi.nlm.nih.gov/16297797,2005-11,2005,11,human metapneumovirus infection lung transplant recipient presentation epidemiology,neutral,0.0,0.1
1745,16498816,2005-11-07,"[Metapneumoviruses--the ""youngest"" pathogens of respiratory tract infections in human].",https://pubmed.ncbi.nlm.nih.gov/16498816,2005-11,2005,11,metapneumoviruses youngest pathogen respiratory tract infection human,neutral,0.0,0.1
1746,15986171,2005-11-07,Changing circulation rate of human metapneumovirus strains and types among hospitalized pediatric patients during three consecutive winter-spring seasons. Brief report.,https://pubmed.ncbi.nlm.nih.gov/15986171,2005-11,2005,11,changing circulation rate human metapneumovirus strain type among hospitalized pediatric three consecutive season brief report,neutral,0.0,0.21666666666666667
1747,16378047,2005-11-07,Human metapneumovirus: a ubiquitous and long-standing respiratory pathogen.,https://pubmed.ncbi.nlm.nih.gov/16378047,2005-11,2005,11,human metapneumovirus ubiquitous respiratory pathogen,neutral,0.0,0.1
1748,16272480,2005-11-07,Epidemiological survey of human metapneumovirus infection in a large pediatric tertiary care center.,https://pubmed.ncbi.nlm.nih.gov/16272480,2005-11,2005,11,epidemiological survey human metapneumovirus infection large pediatric tertiary care center,positive,0.03809523809523809,0.20952380952380953
1749,16410956,2005-11-07,Serologic evidence of human metapneumovirus circulation in Uruguay.,https://pubmed.ncbi.nlm.nih.gov/16410956,2005-11,2005,11,serologic evidence human metapneumovirus circulation uruguay,neutral,0.0,0.1
1750,16244677,2005-10-20,[Human metapneumovirus--occurrence and clinical significance].,https://pubmed.ncbi.nlm.nih.gov/16244677,2005-10,2005,10,human metapneumovirus occurrence significance,neutral,0.0,0.1
1751,16244676,2005-10-20,[Human metapneumovirus--virologic and diagnostic aspects].,https://pubmed.ncbi.nlm.nih.gov/16244676,2005-10,2005,10,human metapneumovirus virologic diagnostic aspect,neutral,0.0,0.1
1752,16296261,2005-10-07,Pneumonia in older adults. New categories add complexity to diagnosis and care.,https://pubmed.ncbi.nlm.nih.gov/16296261,2005-10,2005,10,pneumonia older adult new category add complexity diagnosis care,positive,0.13434343434343435,0.36262626262626263
1753,16296262,2005-10-07,Update on community-acquired pneumonia. New pathogens and new concepts in treatment.,https://pubmed.ncbi.nlm.nih.gov/16296262,2005-10,2005,10,update pneumonia new pathogen new concept treatment,positive,0.13636363636363635,0.45454545454545453
1754,16157552,2005-10-07,Human metapneumovirus infections in Mexico: epidemiological and clinical characteristics.,https://pubmed.ncbi.nlm.nih.gov/16157552,2005-10,2005,10,human metapneumovirus infection mexico epidemiological characteristic,negative,-0.03333333333333333,0.2833333333333333
1755,16382752,2005-10-07,Human metapneumovirus and community-acquired pneumonia in children.,https://pubmed.ncbi.nlm.nih.gov/16382752,2005-10,2005,10,human metapneumovirus pneumonia child,neutral,0.0,0.1
1756,15961167,2005-10-07,Two RT-PCR based assays to detect human metapneumovirus in nasopharyngeal aspirates.,https://pubmed.ncbi.nlm.nih.gov/15961167,2005-10,2005,10,two assay detect human metapneumovirus nasopharyngeal aspirate,neutral,0.0,0.1
1757,16121382,2005-10-07,"Replication of respiratory viruses, particularly influenza virus, rhinovirus, and coronavirus in HuH7 hepatocarcinoma cell line.",https://pubmed.ncbi.nlm.nih.gov/16121382,2005-10,2005,10,replication respiratory virus particularly influenza virus rhinovirus coronavirus hepatocarcinoma cell line,positive,0.16666666666666666,0.3333333333333333
1758,16220090,2005-10-07,Prevalence of human metapneumovirus and influenza virus infections among Japanese children during two successive winters.,https://pubmed.ncbi.nlm.nih.gov/16220090,2005-10,2005,10,prevalence human metapneumovirus influenza virus infection among japanese child two successive winter,neutral,0.0,0.05
1759,16160190,2005-10-07,"Infection of nonhuman primates with recombinant human metapneumovirus lacking the SH, G, or M2-2 protein categorizes each as a nonessential accessory protein and identifies vaccine candidates.",https://pubmed.ncbi.nlm.nih.gov/16160190,2005-10,2005,10,infection nonhuman primate recombinant human metapneumovirus lacking sh g protein categorizes nonessential accessory protein identifies vaccine candidate,neutral,0.0,0.1
1760,16136455,2005-10-01,Human metapneumovirus infection plays an etiologic role in acute asthma exacerbations requiring hospitalization in adults.,https://pubmed.ncbi.nlm.nih.gov/16136455,2005-10,2005,10,human metapneumovirus infection play etiologic role acute asthma exacerbation requiring hospitalization adult,positive,0.2333333333333333,0.43333333333333335
1761,16107959,2005-09-15,Detection of severe human metapneumovirus infection by real-time polymerase chain reaction and histopathological assessment.,https://pubmed.ncbi.nlm.nih.gov/16107959,2005-09,2005,9,detection severe human metapneumovirus infection polymerase chain reaction histopathological assessment,neutral,0.0,0.1
1762,16107960,2005-09-15,A prospective study comparing human metapneumovirus with other respiratory viruses in adults with hematologic malignancies and respiratory tract infections.,https://pubmed.ncbi.nlm.nih.gov/16107960,2005-09,2005,9,prospective comparing human metapneumovirus respiratory virus adult hematologic malignancy respiratory tract infection,positive,0.05,0.2
1763,16311698,2005-09-07,"[Detection of human metapneumovirus in children hospitalized for acute lower respiratory infection in Santiago, Chile].",https://pubmed.ncbi.nlm.nih.gov/16311698,2005-09,2005,9,detection human metapneumovirus child hospitalized acute lower respiratory infection santiago chile,positive,0.3,0.5
1764,15955576,2005-09-07,Rapid human metapneumovirus microneutralization assay based on green fluorescent protein expression.,https://pubmed.ncbi.nlm.nih.gov/15955576,2005-09,2005,9,rapid human metapneumovirus microneutralization assay green fluorescent protein expression,negative,-0.1,0.2
1765,16102649,2005-09-07,The clinical presentation and outcomes of children infected with newly identified respiratory tract viruses.,https://pubmed.ncbi.nlm.nih.gov/16102649,2005-09,2005,9,presentation outcome child infected newly identified respiratory tract virus,positive,0.13636363636363635,0.45454545454545453
1766,16103146,2005-09-07,"The cotton rat (Sigmodon hispidus) is a permissive small animal model of human metapneumovirus infection, pathogenesis, and protective immunity.",https://pubmed.ncbi.nlm.nih.gov/16103146,2005-09,2005,9,cotton rat sigmodon hispidus permissive small animal model human metapneumovirus infection pathogenesis protective immunity,negative,-0.125,0.25
1767,15927322,2005-08-22,Immune response and alteration of pulmonary function after primary human metapneumovirus (hMPV) infection of BALB/c mice.,https://pubmed.ncbi.nlm.nih.gov/15927322,2005-08,2005,8,immune response alteration pulmonary function primary human metapneumovirus hmpv infection mouse,positive,0.2,0.3
1768,16028158,2005-08-15,Human metapneumovirus infection in adults with community-acquired pneumonia and exacerbation of chronic obstructive pulmonary disease.,https://pubmed.ncbi.nlm.nih.gov/16028158,2005-08,2005,8,human metapneumovirus infection adult pneumonia exacerbation chronic obstructive pulmonary disease,positive,0.05,0.2
1769,16147565,2005-08-07,Interaction between live avian pneumovirus and Newcastle disease virus vaccines in specific pathogen free chickens.,https://pubmed.ncbi.nlm.nih.gov/16147565,2005-08,2005,8,interaction live avian pneumovirus newcastle disease virus vaccine specific pathogen free chicken,negative,-0.0159090909090909,0.59375
1770,15994117,2005-08-07,Diagnosis of human metapneumovirus and rhinovirus in patients with respiratory tract infections by an internally controlled multiplex real-time RNA PCR.,https://pubmed.ncbi.nlm.nih.gov/15994117,2005-08,2005,8,diagnosis human metapneumovirus rhinovirus respiratory tract infection internally controlled multiplex rna pcr,neutral,0.0,0.05
1771,16036180,2005-08-07,Detection and quantification of human metapneumovirus in pediatric specimens by real-time RT-PCR.,https://pubmed.ncbi.nlm.nih.gov/16036180,2005-08,2005,8,detection quantification human metapneumovirus pediatric specimen,neutral,0.0,0.1
1772,16051812,2005-08-07,Activity and regulation of alpha interferon in respiratory syncytial virus and human metapneumovirus experimental infections.,https://pubmed.ncbi.nlm.nih.gov/16051812,2005-08,2005,8,activity regulation alpha interferon respiratory syncytial virus human metapneumovirus experimental infection,positive,0.05,0.25
1773,16051860,2005-08-07,An S101P substitution in the putative cleavage motif of the human metapneumovirus fusion protein is a major determinant for trypsin-independent growth in vero cells and does not alter tissue tropism in hamsters.,https://pubmed.ncbi.nlm.nih.gov/16051860,2005-08,2005,8,substitution putative cleavage motif human metapneumovirus fusion protein major determinant growth vero cell alter tissue tropism hamster,negative,-0.0013888888888888885,0.3333333333333333
1774,15965613,2005-08-07,Limited inter- and intra-patient sequence diversity of the genetic lineage A human metapneumovirus fusion gene.,https://pubmed.ncbi.nlm.nih.gov/15965613,2005-08,2005,8,limited sequence diversity genetic lineage human metapneumovirus fusion gene,negative,-0.03571428571428571,0.12142857142857143
1775,16120026,2005-08-07,Production and characterization of neutralizing monoclonal antibodies against human metapneumovirus F protein.,https://pubmed.ncbi.nlm.nih.gov/16120026,2005-08,2005,8,production characterization neutralizing monoclonal antibody human metapneumovirus f protein,neutral,0.0,0.1
